turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
25,T,Right,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
26,S,It takes three to figure this out,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
26,S,And if all the reds are one,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
27,T,So dark green would have to be three,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
28,S,And there are three that ll be three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
29,T,Do you agree Alan,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
30,S,Umm,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
31,T,Does that make sense Alan,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
32,S,Umm yes I guess so,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
33,T,Okay,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
34,S,Three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
35,T,Okay are you ready to argue that Erik,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
36,S,Yeah,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
37,T,Okay Im hearing two answers,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,I ve heard two  answers as I walk around the room,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Okay let me let s let s hear I  have heard two different answers I d like to hear both answers,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Ah let s see who wants to give me an answer,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
37,T,I heard I heard a couple of different answers,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Only  this table wants to give me an answer,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
37,T,I ve heard a different one,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Okay Alan,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
38,S,Three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
39,T,Nice and loud Alan,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
40,S,Three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
41,T,Do you want to tell me why you think so,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,True,False,False
41,T,Are you all hearing what  Alan says,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
42,S,I know,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
42,S,I know why,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
43,S,Okay because the the,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
44,T,Ah you need to talk much louder,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
45,S,Okay if the red one is considered one  then the green one is a lot bigger,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
45,S,So it would have to  be it would take three whole ones to make another green so it  should be considered three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
46,S,Well I think well if you if you say that this would be one,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
46,S,This is one and it takes three  of the one the one wholes to equal up one of these,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
46,S,And it that s one whole umm one  whole plus one whole plus one whole would equal three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
46,S,So  the green would have to be three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
47,T,Does that make any sense,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
47,T,Do you understand what Erik is saying,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
47,T,What do you think David,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
48,S,Well I thought the same thing because the dark green wait,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
48,S,If red  is one that would be one whole,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
48,S,Then the green would have to be  ah two more wholes so that would be three wholes,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,False,False
49,T,Does anybody think anything else,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
49,T,What Im hearing David say and  Alan and Erik is that if red is one green is three,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
49,T,How many of you  agree with that if red is one green is three,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
49,T,How many of you  aren t sure,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
49,T,How many of you aren t sure,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
49,T,How many of you  disagree,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
49,T,Well well see if you understand,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
49,T,Ill give you another  one okay,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,How about this one,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Lets look at brown and lets look at red,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,If I  call brown one what number name would I give to red,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,If I call brown one what number name  would I give to red,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,If I call brown red what number name would I brown one  what number name would I give to red,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,Danielle,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,I can t Joanna  could you Danielle,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
2,S,Fourths,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
3,T,Nice and loud,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
4,S,Fourths,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
5,T,One fourth,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,True
5,T,How many of you think one fourth,Fraction as Number 4_Grade 4.xlsx,True,False,False,False,False,False,False
5,T,And what would  you do to convince me,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
6,S,Well I put the four blocks up to the brown,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
7,T,Okay,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
7,T,So you would put four like this and you would give the red  the number name one fourth,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
7,T,Is there anybody who disagrees with  that,Fraction as Number 4_Grade 4.xlsx,True,False,False,False,False,False,False
7,T,Let me change the problem,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
7,T,Now I want to call the red rod  one what number name would I give to the brown rod,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
7,T,Now I m  gonna call the red rod one what number name would I give to the  brown rod,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
7,T,Jacquelyn,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
8,S,Four,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
9,T,Why four,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,True,False,False
9,T,Youd call it four,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,True
9,T,Why would you call it four,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,True,False,False
10,S,Cause this is one  and if you line them all up  like that and you add them all up it would be four wholes,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
11,T,Okay how many of you agree with that,Fraction as Number 4_Grade 4.xlsx,True,False,False,False,False,False,False
11,T,Now Im wondering some  of you looked at me sort of ahha I see what shes doing right,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
11,T,Are we changing the number names for the rods,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
11,T,Yeah were  changing the number names for the rods,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,So we have to always say  to ourselves whats one,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,Right,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,I need to know what one is before  I can tell you the number names for the others isnt that true,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
11,T,Now  I m going to have you make up a problem for me,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,I want to call the  white rod one half,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,What would I have to call one if I make the  white rod one half,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
11,T,What would I have to call one in order to name  the white rod one half,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
11,T,Talk to your partner to be sure you agree  and if you and your partner agree in this case we have two  partners with Jacquelyn Kelly and Michael when you all agree  raise your hand at your table,Fraction as Number 4_Grade 4.xlsx,True,False,False,False,False,False,False
11,T,What would I have to call one if I  want to call the white rod one half,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
11,T,Okay Laura,Fraction as Number 4_Grade 4.xlsx,False,True,False,False,False,False,False
12,S,The red,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
13,T,Laura says Im going to call the red rod one,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,True
13,T,How many of you  agree,Fraction as Number 4_Grade 4.xlsx,True,False,False,False,False,False,False
13,T,And what would you do to convince me,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
13,T,What would you  do Graham to convince me,Fraction as Number 4_Grade 4.xlsx,False,False,False,True,False,False,False
13,S,You would take a white rod and stick it right on the end of a red  one,Fraction as Number 4_Grade 4.xlsx,False,False,False,False,False,False,False
14,T,I think you have the idea,Fraction as Number 4_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Okay,Fraction as Number 5_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Make up a problem for me,Fraction as Number 5_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,At your table with your partner  make up a problem for me and the rest of the class,Fraction as Number 5_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,I only want one  problem to make up we are gonna go around and hear your  problems,Fraction as Number 5_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,See if you can trick somebody else,Fraction as Number 5_Grade 4.xlsx,False,False,True,False,False,False,False
